text,label_meaning,label_predicted
去年我把侄儿、孙儿都接到矿上来了，我底小儿子才十岁，大了，我也准备接他到矿上来，让我子子辈辈在矿上生活下去。,,1
论文化，就那么多；论年纪，才17岁，面对着几十双渴求知识的眼睛，我不免有点紧张。,,1
他说，涉及到职工利益的改革，如住房制度、社会保险制度、医疗制度等方面的改革，一定要走群众路线，只有得到广大职工群众的认可和支持才会获得成功。,,2
因此，新形势下就更需要残疾人弘扬自强不息的精神，树立“打拼才会赢”的观念，付出比常人更多的艰辛，奏出人生灿烂的乐章。,,2
怎么能说“几百年”才出一个呢！,,1
居民们困惑了：难道占道为市的华昌路农贸市场只有在检查团来时才会有所改观吗？,,2
三、领导问题：死搬老区的经验，有时候就用不上，如五区东北留村，开始认为老区大互助很热闹，就想搞大组，但群众在阴地浇苗中顶多只用四个辘辘加上一人改水才五个人，不能接受大互助，又如北掌村的副业生产占全村收入的很大部分，但在开始只强调了农业互助，忽视了结合副业的特点，结果是农业互助也不起劲。,,1
刘英不知怎么赔罪才好，便搂住黎侠的脖子说，求求你，千万别生我的气，你救了我的命，以后我管你叫妈行不？,,1
正是有了小平同志的理论指引，有了党的十一届三中全会以来的路线、方针、政策，中国的新闻事业才出现了这样繁荣兴旺的景象。,,2
此时姚新丰虽早生“违约”之意，但对女友的自杀却不加劝阻，当目睹恋人中毒并露出痛苦的表情时，才如梦方醒，急忙召唤路人将李文珍送往医院，但为时已晚，李文珍终因抢救无效死亡。,,1
根据成安、肥乡一带的丰产调查总结，三耧花比头耧花（谷雨节播种的）产量要差一倍（一般头耧花每亩产一百七、八十斤，三耧花每亩才产八、九十斤）。,,1
如今，种绿色大米，有机的底肥1垧地才上600斤。,,1
杭州市上城区东坡路社区党委书记娄李嘉说，只有这样，他们才会真正关心、支持G20峰会。,,2
小严也深深体会到：到农村来，不是大材小用，而是“才”不够用。,,1
据介绍，就连瓦斯检测系统，原来许多都失灵，或者严重不足，还是在安全监察部门的一再督促下，才于今年6月配齐的。,,1
在掘进任务的安排上，领导干部和有关生产人员，都事先到井下调查研究后才制定，然后直接把计划下达到各个掘进组。,,1
这时，蔡书记才同大伙儿一起离开了工地。,,1
里约的“脚手架”（笔走桑巴）在印象里，“脚手架”一般只会出现在工地上，来了里约才发现，这个东西竟然是个“百搭神器”。,,2
在检查上面讲的那位男子细胞染色体时发现染色体总数好像只有45条，经过仔细分析才发现第13号染色体一条“失踪”，另一条比正常长了一倍，说明他细胞中的13号染色体发生了易位，两条13号染色体并成了一条。,,2
该总队政委和国才今年初就带领司令部、政治部、后勤部有关人员深入一线，到官兵中进行深入细致的调查研究工作，一去就是两个月，找出基层部队机关化倾向等八个方面的具体问题进行深刻的分析研究。,,0
在代表团团长会议上，许多国家都主张亚非首脑会议不定期延期，直到条件较为有利时才举行。,,1
我想这种道德上正当与否的问题要比违法与否的问题更为重要，有关违法的追究只有在造成严重后果、有人起诉的情况下才会发生，而道德的追问则在任何情况下都会发生。,,2
他说：“一身衣服弄温怕什么，要是不会这动作，战场上受了损失才不值得！,,2
（熊才俊）环球博览　　英国一网站出,,0
只有在各民族社员无法单独建社或者有其他必要时，才可以建立民族联合社。,,2
只有承认阿尔及利亚的独立，法国与阿尔及利亚的关系才会有所改善。,,2
插手干预老挝联合政府组成问题　哈里曼到仰光　将与富马会晤插手干预老挝联合政府组成问题哈里曼到仰光　将与富马会晤新华社14日讯　仰光消息：最近才从华盛顿回到扩大的日内瓦会议谈判桌上来的美国代表哈里曼，昨天又匆匆离开日内瓦，于今天到达缅甸首都仰光。,,1
据说，现在一个刚从医院里才出世几小时的婴儿，在黑市场上的售价上万美元。,,1
是否只有在日本才可能发生？,,2
在中国方面的努力下，援缅的中国专家忘我劳动，同缅甸劳动人民亲密协作，才又快又好地建成了滚弄大桥、米邻糖厂，把密铁拉纺织厂建成投入试生产，另一援缅工程雪当纸厂也在安装机器，正在增建缅方要求的自备电站。,,1
其实，上台才两个多月，民进党当局的新官们就已不乏奇葩表现。,,1
士嘉堡居民要多等10年才会见到公共交通的改善，因为之前已经浪费了10年时间，她认为市府可以做得更好。,,2
（附图片）启雄插图第一批抵达美国的麻雀第一批抵达美国的麻雀美国在十九世纪六十年代初才出现第一批麻雀，这是从英国运来与毛虫进行斗争的。,,1
二四线大一中队二连，上两个夹板螺线最快者二十秒钟，再元同志连拆带装才四十秒，一连六十人上夹板螺丝，每付夹板上两个，一公里钢轨二十五分钟上完。,,1
在距离故园的最远处，那首悠长的萨克斯音乐《回家》，才变得如此回肠荡气，将一颗颗驿动的心沐浴在无限的感动中。,,2
《天方夜谭》里经常提到的哈伦·赖世德（公元七八六至八○九年在位），是伊斯兰教国王的典型，他和他的几个继承者所表现的慷慨大方，像磁石一样，把诗人、才子、乐师、歌手，以及有一技之长，能引起哈里发的兴趣，能供他娱乐的各式各样的人物，都吸引到首都来了。,,0
其中最有才华的一位年青艺匠名叫阿尼哥。,,0
他们认为，这两个问题难点多，经过讨论才会巩固认识。,,2
胡润生说：“有人认为只要民主不要集中，只要自由不要纪律，这才叫‘民主’、‘自由’。,,2
贺业臣谈到他为什么冒生命的危险逃离蒋军时说，美国人在台湾横行霸道，稍有一点中国人气节的人都无法忍受，为他打仗卖命更不值得，因此他才下定决心，那怕有葬身鱼腹的危险，也要冲破怒海狂浪投到祖国的怀抱来。,,1
参赛的13支省级代表队130名选手实力强劲，比赛始终在高强度对抗中进行，往往要打满三局才分胜负。,,1
基于上述考虑，加之政府与劳资谈判，未能就限止工资增长达成协议，政府才决定提出强硬干预措施。,,2
而据门诊部负责人讲，在双方签订协议时，没有考虑到广告宣传，所以协议中没有写，当门诊部的工作人员看到许多患者拿着印刷品广告来买药才发现。,,2
到底有多少“才俊之士”被故意丢弃了？,,0
当时虽然才十五岁，但头脑里的“私”字很多，觉得在农村没出息，总想到外边找个工作。,,1
列宁直到大会快要结束时才去，在会上发表了一篇给全党敲警钟的讲话。,,1
绣花功夫重在平时，一个好的村级组织，只有在日常工作中为群众办实事、好事，才会真正赢得群众的信任和支持。,,2
这番话使比利时很感不安，一是因为北约总部和欧盟总部都设在布鲁塞尔，布鲁塞尔这个“欧洲首都”的称号才“名副其实”；二是因为只要这两个总部设在比利时，就会给这个国家带来不菲的经济收入。,,1
美国政府只是慑于巴拿马人民的怒潮，才不得不在去年同巴拿马政府达成一项协议，同意在运河区悬挂巴拿马和美国两国的国旗。,,2
我以为今后不应当继续再用了——至少在法令、文件、负责人的文章和报告以及各种论文中都不宜再用了，在口头上也应该逐渐停止使用才好。,,2
西方民主制度日趋失灵，对一心想靠“输出民主”增强软实力的西方大国固然是个坏消息，但对其他国家更像个好消息——只有当它们从“民主普世价值”的迷蒙中清醒过来之后，才可能立足现实，真正探索适合本国的发展道路。,,2
为了这件事，美国有人指责斯奈德，可他却毫不在乎地说，只要苏联肯捐钱，他才不管他们有什么动机呢。,,2
一切措施和办法才会由此涌现出来。,,2
屈武在不久以前才从非洲访问回国，他说，非洲各国人民为维护和争取独立而对帝国主义和殖民主义展开的斗争，大大地鼓舞了中国人民。,,1
这真有些类同于人类自身生长的情形：少小不更事的时候，也曾多次对母亲的严厉“耿耿于怀”，及至长大，才倍觉母亲的辛苦和伟大。,,2
这些有连接作用的词语，有的是连接词，如“虽然”；有的是副动词，如“由于”；有的是副词，如“就”“才”。,,1
